elevation_m,drainage_density_km_per_km2,storm_drain_proximity_m,historical_rainfall_intensity_mm_hr,return_period_years,G1_infra_vuln,G2_rain_x_return,G3_soil_x_rainfall,G4_is_very_low_elev,land_use,soil_group,storm_drain_type,rainfall_source,dem_source,risk_class,risk_class_encoded,latitude,longitude
23.35,4.94,37.6,78.9,50,7.611320624857035,3945.0000000000005,315.6,0,0.0,3.0,0.0,1.0,4.0,Low,1,13.779823,100.463987
21.73,6.26,205.3,68.0,2,32.7954747676122,136.0,68.0,0,6.0,0.0,3.0,3.0,3.0,Low,1,1.297866,103.645443
30.025,5.36,91.4,55.8,2,17.052206992151135,111.6,167.39999999999998,0,5.0,2.0,1.0,1.0,3.0,Low,1,52.307896,4.771777
30.025,3.51,43.3,30.9,10,12.336147190463844,309.0,0.0,0,6.0,4.0,2.0,1.0,3.0,High,0,39.815003,-75.095662
2.62,5.37,231.9,82.5,10,43.18427712425117,825.0,165.0,1,6.0,1.0,1.0,0.0,3.0,High,0,14.594251,120.884438
30.91,7.66,175.0,46.7,10,22.845923177645982,467.0,140.10000000000002,0,6.0,2.0,1.0,1.0,3.0,Low,1,23.025113,72.576207
37.25,7.73,91.4,23.3,50,11.824046799421994,1165.0,69.9,0,5.0,2.0,1.0,4.0,3.0,Low,1,28.618269,77.167282
12.67,6.67,60.5,16.2,25,9.070451168738877,405.0,48.599999999999994,0,7.0,2.0,2.0,1.0,3.0,Low,1,52.011402,4.516424
11.09,4.96,95.6,25.4,2,19.274154689204256,50.8,101.6,0,6.0,3.0,0.0,1.0,1.0,Low,1,-33.844943,151.206241
9.88,3.81,60.2,79.2,50,15.800483463297997,3960.0,237.60000000000002,0,6.0,2.0,2.0,1.0,4.0,Low,1,5.701548,-0.269862
75.84,4.55,316.4,36.1,5,69.53830870701384,180.5,72.2,0,1.0,1.0,0.0,2.0,3.0,Low,1,34.781139,135.702971
140.86,4.37,13.9,10.6,100,3.180770753385004,1060.0,0.0,0,6.0,4.0,2.0,0.0,0.0,Low,1,4.690474,-73.953728
119.8,5.05,339.7749999999993,36.0,2,73.64341852788411,72.0,72.0,0,8.0,1.0,2.0,0.0,1.0,Low,1,41.799145,12.562069
0.6,10.63,112.2,32.7,5,10.555022996215431,163.5,32.7,1,2.0,0.0,0.0,1.0,3.0,Medium,2,17.400306,78.42412
35.37,8.16,64.0,42.7,5,7.843127643225928,213.5,128.10000000000002,0,0.0,2.0,0.0,1.0,1.0,Low,1,-29.869881,31.020632
30.025,7.33,91.4,41.3,2,12.4692872178892,82.6,123.89999999999999,0,7.0,2.0,2.0,1.0,3.0,High,0,19.378011,-99.162304
17.01,4.27,292.0,28.6,2,68.38391479176865,57.2,85.80000000000001,0,1.0,2.0,2.0,1.0,1.0,Low,1,52.020667,4.48802
29.02,4.14,52.7,46.0,10,12.729437851599394,460.0,46.0,0,6.0,0.0,2.0,1.0,0.0,Low,1,10.833817,106.619147
84.02,6.83,23.3,15.2,50,3.4114152102266324,760.0,45.599999999999994,0,6.0,2.0,1.0,4.0,1.0,Low,1,24.974956,121.547199
54.14,3.79,50.3,32.2,5,13.27173279226176,161.0,32.2,0,6.0,0.0,0.0,4.0,0.0,Low,1,19.521565,-99.182136
77.72,6.49,37.1,41.4,2,5.716478094794923,82.8,82.8,0,7.0,1.0,1.0,4.0,1.0,Low,1,35.661801,51.419294
10.74,6.03,125.2,48.9,5,20.7628179721095,244.5,195.6,0,3.0,3.0,3.0,1.0,3.0,Low,1,19.52886,-99.223483
8.06,8.28,114.2,40.6,2,13.792253874089527,81.2,40.6,0,7.0,0.0,3.0,1.0,4.0,Low,1,51.925171,4.543845
19.04,6.4,83.5,52.9,10,13.046854614289666,529.0,158.7,0,6.0,2.0,0.0,1.0,2.0,Low,1,48.849606,2.385015
34.72,6.94,2.8,41.9,2,0.4034576319054295,83.8,83.8,0,6.0,1.0,1.0,4.0,4.0,Low,1,40.66335,-73.92624
41.87,5.32,91.4,41.3,2,17.180418833799187,82.6,123.89999999999999,0,6.0,2.0,0.0,1.0,3.0,Low,1,22.897953,72.606306
9.54,3.25,91.4,104.8,25,28.122990390798797,2620.0,209.6,0,6.0,1.0,1.0,2.0,4.0,High,0,1.409454,103.889985
10.81,5.43,139.0,26.5,10,25.598479560811125,265.0,53.0,0,7.0,1.0,0.0,1.0,4.0,Low,1,49.398319,-123.051989
65.66,5.97,234.9,54.8,10,39.34666776102553,548.0,109.6,0,1.0,1.0,3.0,4.0,4.0,Low,1,48.761506,2.279032
30.025,9.25,64.4,15.6,2,6.962154635508503,31.2,0.0,0,7.0,4.0,0.0,3.0,4.0,Medium,2,-1.3106,36.827329
97.56,3.02,10.2,29.5,10,3.3774722600256286,295.0,88.5,0,6.0,2.0,1.0,1.0,3.0,Low,1,40.940379,28.973808
9.15,5.02,31.6,95.9,25,6.294808177672954,2397.5,95.9,0,0.0,0.0,2.0,2.0,3.0,High,0,52.429427,4.84654
48.55,4.13,115.5,40.8,2,27.966033980547266,81.6,40.8,0,2.0,0.0,2.0,1.0,1.0,Low,1,10.856407,106.620472
10.35,7.73,88.7,115.5,100,11.474758764865763,11550.0,231.0,0,7.0,1.0,2.0,0.0,0.0,High,0,23.217971,113.179588
1.64,6.6,71.3,72.1,10,10.803013934827373,721.0,144.2,1,6.0,1.0,1.0,3.0,3.0,Medium,2,10.74888,106.610324
16.21,8.98,92.5,17.2,10,10.300656680783206,172.0,34.4,0,7.0,1.0,0.0,0.0,0.0,Low,1,31.340696,121.3909
22.53,10.12,118.8,23.3,5,11.739118834862813,116.5,93.2,0,7.0,3.0,0.0,1.0,0.0,Low,1,37.92124,23.714814
22.69,7.02,128.4,65.5,2,18.29057223565209,131.0,196.5,0,1.0,2.0,2.0,1.0,0.0,Low,1,21.06725,105.884743
10.94,6.26,60.0,82.8,50,9.584649225799959,4140.0,165.6,0,5.0,1.0,1.0,3.0,3.0,High,0,5.530644,-0.199079
21.13,7.33,112.6,146.9,10,15.36150701022236,1469.0,587.6,0,6.0,3.0,0.0,2.0,4.0,High,0,12.971753,80.189964
7.52,6.26,255.1,56.6,10,40.750733625026164,566.0,0.0,0,0.0,4.0,3.0,1.0,4.0,Medium,2,-22.982711,-43.168558
68.84,5.94,83.0,41.8,10,13.973040449426852,418.0,125.39999999999999,0,6.0,2.0,0.0,1.0,1.0,Low,1,48.851636,2.263565
30.025,5.92,339.7749999999993,90.5,10,57.85463200231081,905.0,181.0,0,1.0,1.0,0.0,1.0,3.0,High,0,3.268223,101.811036
48.49,6.07,37.8,17.0,2,6.227337351997773,34.0,68.0,0,1.0,3.0,2.0,2.0,1.0,Low,1,24.91484,66.91399
65.78,5.69,200.0,62.3,5,35.14932311191017,311.5,62.3,0,1.0,0.0,2.0,3.0,4.0,Low,1,28.554005,77.273017
18.52,5.63,91.4,24.2,50,16.234429423748807,1210.0,72.6,0,6.0,2.0,4.0,1.0,1.0,Low,1,13.073132,77.645517
28.34,3.71,22.6,41.9,10,6.091627785369851,419.0,125.69999999999999,0,8.0,2.0,0.0,1.0,1.0,Low,1,12.980622,77.636965
30.025,8.47,38.4,50.3,50,4.5336428174228836,2515.0,0.0,0,6.0,4.0,1.0,1.0,1.0,Medium,2,37.695517,-122.400306
21.39,4.08,339.7749999999993,40.8,5,109.58306474739034,204.0,122.39999999999999,0,7.0,2.0,4.0,0.0,2.0,Low,1,53.501197,10.048665
106.75,10.24,23.1,31.2,2,2.2558571720144807,62.4,0.0,0,2.0,4.0,1.0,1.0,1.0,Low,1,34.617177,135.531037
12.78,6.43,37.5,49.8,2,5.83202825501049,99.6,149.39999999999998,0,6.0,2.0,2.0,1.0,0.0,Low,1,6.457234,3.406915
0.42,6.07,100.7,16.3,5,16.58975850122158,81.5,32.6,1,6.0,1.0,2.0,4.0,2.0,Medium,2,49.246365,-123.271269
11.49,6.26,12.2,41.8,5,1.9488786759126584,209.0,83.6,0,6.0,1.0,0.0,0.0,1.0,Low,1,-36.917317,174.765326
67.0,4.23,81.7,27.7,100,19.314375143321175,2770.0,83.1,0,6.0,2.0,1.0,3.0,0.0,Low,1,37.810721,23.762692
0.07,3.43,20.8,33.5,2,6.064122262034221,67.0,100.5,1,6.0,2.0,4.0,0.0,3.0,High,0,35.620389,139.643584
64.54,10.61,48.1,11.0,2,4.533454728129381,22.0,33.0,0,2.0,2.0,2.0,2.0,2.0,Low,1,25.244372,55.238492
11.05,7.0,63.9,57.3,50,9.128558387773731,2865.0,57.3,0,7.0,0.0,2.0,3.0,1.0,Low,1,-22.842444,-43.135264
30.025,4.33,46.9,15.0,2,10.831383761238428,30.0,60.0,0,7.0,3.0,2.0,1.0,3.0,High,0,22.532568,88.353014
50.78,7.52,91.4,13.6,5,12.154239156596867,68.0,27.2,0,0.0,1.0,1.0,0.0,4.0,Low,1,37.995071,23.774247
30.025,7.24,14.3,45.8,50,1.9751353934594014,2290.0,137.39999999999998,0,6.0,2.0,2.0,2.0,3.0,High,0,13.023705,80.202659
54.54,4.79,170.3,19.4,25,35.55316168442238,484.99999999999994,58.199999999999996,0,6.0,2.0,0.0,3.0,4.0,Low,1,38.909188,-77.043153
153.53,7.36,249.7,16.9,5,33.92658433887998,84.5,0.0,0,7.0,4.0,3.0,0.0,2.0,Low,1,35.645564,51.461274
79.74,7.27,57.4,11.8,10,7.895449937482892,118.0,47.2,0,6.0,3.0,1.0,1.0,3.0,Low,1,25.371948,51.438038
45.31,6.26,116.6,92.5,50,18.62616832880459,4625.0,185.0,0,6.0,1.0,2.0,3.0,4.0,High,0,23.822554,90.452783
70.97,7.61,330.6,47.6,5,43.442781284124464,238.0,0.0,0,7.0,4.0,3.0,0.0,0.0,Low,1,38.914633,-77.001546
21.93,5.01,283.4,19.8,5,56.566753359773735,99.0,59.400000000000006,0,0.0,2.0,3.0,1.0,1.0,Low,1,41.033551,28.926608
33.84,8.17,101.4,77.6,50,12.411245518671338,3879.9999999999995,155.2,0,7.0,1.0,2.0,3.0,1.0,Low,1,3.09333,101.739592
78.02,7.17,339.7749999999993,16.1,10,65.5368681494168,161.0,64.4,0,6.0,3.0,3.0,1.0,1.0,Low,1,38.834521,-77.080256
30.025,7.75,152.9,27.8,5,19.72900680128155,139.0,27.8,0,0.0,0.0,1.0,4.0,1.0,Low,1,37.929545,23.854706
2.39,8.09,20.6,47.1,50,2.546350375339462,2355.0,141.3,1,6.0,2.0,2.0,0.0,3.0,Medium,2,55.631318,12.581618
18.97,7.09,121.4,26.5,2,17.122683889021314,53.0,79.5,0,0.0,2.0,1.0,1.0,4.0,Low,1,22.427389,114.1101
112.67,8.36,180.7,40.3,5,21.614806680853253,201.5,40.3,0,1.0,0.0,0.0,3.0,3.0,Low,1,48.945425,2.275365
6.59,9.16,78.1,71.6,10,8.52619156529305,716.0,71.6,0,7.0,0.0,0.0,0.0,0.0,Medium,2,7.008992,79.798521
30.025,7.69,14.0,21.5,2,1.8205437964319942,43.0,21.5,0,0.0,0.0,1.0,1.0,1.0,Low,1,22.570099,88.440542
9.11,5.44,75.8,24.5,25,13.933797915812654,612.5,0.0,0,8.0,4.0,0.0,4.0,0.0,Low,1,31.227445,121.422029
9.25,5.68,95.2,58.2,100,16.760533872299522,5820.0,116.4,0,5.0,1.0,3.0,1.0,4.0,Low,1,25.855535,-80.198193
2.67,11.48,38.5,26.1,10,3.353655615282565,261.0,0.0,1,0.0,4.0,1.0,1.0,3.0,Medium,2,29.797016,-95.385727
65.25,2.37,91.4,30.5,5,38.565238121358135,152.5,61.0,0,1.0,1.0,2.0,1.0,0.0,Medium,2,-1.232109,36.804535
23.53,6.26,78.8,25.5,10,12.587839316550614,255.0,51.0,0,1.0,1.0,0.0,1.0,1.0,Low,1,35.69927,51.368767
46.22,8.42,154.1,15.0,5,18.301640971922836,75.0,45.0,0,0.0,2.0,1.0,4.0,1.0,Low,1,37.690249,-122.392396
106.68,6.3,104.5,46.0,5,16.587275258293243,230.0,0.0,0,5.0,4.0,1.0,1.0,1.0,Low,1,3.068678,101.755229
43.46,6.26,322.5,77.2,10,51.517489588674785,772.0,77.2,0,7.0,0.0,4.0,2.0,0.0,Low,1,3.280532,101.611167
80.1,11.5,91.4,26.2,50,7.947819175809413,1310.0,52.4,0,7.0,1.0,3.0,0.0,3.0,Low,1,49.00432,2.384769
26.1,9.94,39.1,35.4,5,3.9335976523162457,177.0,70.8,0,0.0,1.0,0.0,2.0,1.0,Low,1,40.68658,-73.934226
26.47,6.26,45.1,106.5,25,7.204461334726303,2662.5,319.5,0,5.0,2.0,2.0,1.0,1.0,High,0,6.450344,3.308068
100.93,4.55,91.4,55.1,10,20.08786793875179,551.0,165.3,0,1.0,2.0,2.0,1.0,1.0,Low,1,21.025306,105.828029
104.75,5.6,22.6,30.4,5,4.035707079094502,152.0,60.8,0,2.0,1.0,1.0,2.0,4.0,Low,1,37.899109,23.759983
30.025,8.83,98.7,68.6,25,11.177790285628216,1714.9999999999998,205.79999999999998,0,2.0,2.0,3.0,1.0,1.0,High,0,-34.587583,-58.38188
6.65,9.08,88.9,9.0,5,9.790738115927185,45.0,9.0,0,7.0,0.0,2.0,0.0,3.0,Medium,2,51.943671,4.492108
17.8,4.96,212.8,56.2,5,42.90313930818689,281.0,168.60000000000002,0,1.0,2.0,0.0,2.0,3.0,Low,1,51.83093,4.54564
76.74,1.93,181.7,36.9,2,94.14458992440453,73.8,110.69999999999999,0,1.0,2.0,0.0,3.0,1.0,Medium,2,24.743924,67.064448
70.48,8.44,111.7,40.9,10,13.234581475614368,409.0,163.6,0,7.0,3.0,2.0,1.0,0.0,Low,1,22.555843,88.257818
26.84,5.28,110.4,28.4,25,20.90905130861495,710.0,28.4,0,7.0,0.0,1.0,0.0,1.0,Low,1,23.109766,72.510081
103.71,7.71,126.2,37.7,5,16.36833155858423,188.5,75.4,0,7.0,1.0,2.0,0.0,1.0,Low,1,41.911687,12.502315
110.22,5.67,200.2,43.5,5,35.3085797026813,217.5,0.0,0,7.0,4.0,0.0,1.0,3.0,Low,1,35.657215,51.380266
138.14,2.72,130.5,30.6,5,47.977764787629454,153.0,61.2,0,0.0,1.0,0.0,3.0,3.0,Medium,2,37.766779,-122.444108
30.025,5.72,32.9,31.6,50,5.751738196261895,1580.0,126.4,0,7.0,3.0,2.0,3.0,1.0,High,0,14.599068,120.948872
56.08,7.91,114.2,14.8,50,14.437402734004129,740.0,59.2,0,6.0,3.0,3.0,0.0,3.0,Low,1,37.556529,126.903643
40.23,5.58,199.5,13.1,10,35.752624099239966,131.0,0.0,0,5.0,4.0,3.0,1.0,1.0,Low,1,25.324283,51.587106
5.94,4.72,191.8,18.8,50,40.63550712816287,940.0,18.8,0,2.0,0.0,4.0,1.0,0.0,Medium,2,23.015209,72.586834
20.23,2.01,100.5,10.6,5,49.999751245018686,53.0,21.2,0,6.0,1.0,1.0,1.0,3.0,Medium,2,51.860596,4.553773
22.67,6.34,250.1,50.7,10,39.447887306171445,507.0,50.7,0,0.0,0.0,3.0,3.0,2.0,Low,1,41.372703,2.070023
111.04,5.43,126.7,28.0,2,23.33329036226453,56.0,56.0,0,7.0,1.0,0.0,4.0,1.0,Low,1,40.701315,-73.886377
22.64,1.74,176.1,65.3,5,101.20631490623616,326.5,130.6,0,1.0,1.0,1.0,2.0,0.0,Medium,2,41.546001,2.149377
78.27,4.97,54.5,25.7,2,10.965772704682688,51.4,77.1,0,7.0,2.0,2.0,4.0,1.0,Low,1,38.972791,-77.073906
49.77,4.37,126.8,28.8,2,29.01595190857687,57.6,115.2,0,6.0,3.0,3.0,3.0,3.0,Low,1,55.679103,12.655321
20.72,6.87,50.9,26.2,10,7.409013960678369,262.0,26.2,0,7.0,0.0,1.0,2.0,3.0,Low,1,37.961044,23.563666
25.91,4.76,178.0,15.0,10,37.39487942252222,150.0,30.0,0,6.0,1.0,3.0,1.0,4.0,Low,1,48.915213,2.366951
87.43,8.18,43.2,55.2,25,5.281167137937485,1380.0,0.0,0,6.0,4.0,1.0,1.0,3.0,Low,1,22.680852,88.393461
16.03,2.93,112.3,37.5,2,38.327514240565726,75.0,75.0,0,6.0,1.0,1.0,1.0,1.0,Medium,2,49.165174,-123.104249
6.61,10.24,62.7,67.2,10,6.123040895467876,672.0,67.2,0,7.0,0.0,0.0,1.0,1.0,Medium,2,23.071024,113.371293
57.54,5.5,91.4,74.5,5,16.618151603360722,372.5,74.5,0,3.0,0.0,1.0,0.0,3.0,Low,1,23.773729,90.482895
19.43,7.04,36.5,40.8,5,5.18465172634698,204.0,81.6,0,7.0,1.0,4.0,3.0,0.0,Low,1,52.267951,4.934529
12.62,3.13,199.9,40.5,5,63.86561065300111,202.5,121.5,0,1.0,2.0,3.0,4.0,4.0,Low,1,38.102407,23.666691
47.08,8.83,120.3,16.2,5,13.62399363081129,81.0,48.599999999999994,0,0.0,2.0,0.0,0.0,3.0,Low,1,12.930679,77.660193
22.83,2.83,85.3,77.2,10,30.141236250048586,772.0,154.4,0,6.0,1.0,1.0,2.0,3.0,Medium,2,5.591793,-0.140785
48.39,4.68,50.4,45.3,25,10.769207758103082,1132.5,181.2,0,6.0,3.0,2.0,1.0,0.0,Low,1,35.703458,51.495002
99.93,3.68,91.4,21.9,2,24.836889030192854,43.8,0.0,0,1.0,4.0,3.0,3.0,3.0,Low,1,-27.505798,153.098832
28.41,6.75,100.2,122.8,100,14.844422452707478,12280.0,245.6,0,6.0,1.0,2.0,3.0,1.0,High,0,23.820243,90.445466
1.6,8.32,28.9,57.1,2,3.4735535173635608,114.2,228.4,1,0.0,3.0,0.0,1.0,1.0,High,0,22.655303,113.931653
37.81,3.08,93.6,39.7,2,30.389511722364535,79.4,39.7,0,7.0,0.0,1.0,0.0,2.0,Low,1,-34.629047,-58.353671
45.56,2.91,50.7,47.3,10,17.422620540822884,473.0,47.3,0,6.0,0.0,3.0,2.0,3.0,Medium,2,51.549938,-0.107785
12.4,3.53,49.3,34.7,2,13.965966102079031,69.4,138.8,0,7.0,3.0,3.0,4.0,1.0,Low,1,14.7408,121.037862
63.6,3.21,179.6,36.0,10,55.949981464232195,360.0,108.0,0,6.0,2.0,2.0,1.0,2.0,Low,1,37.716087,-122.341944
40.47,5.99,218.3,60.9,2,36.44401261433621,121.8,243.6,0,8.0,3.0,0.0,4.0,0.0,Low,1,-12.097714,-77.149043
66.63,9.83,91.4,55.4,5,9.298057682545593,277.0,166.2,0,2.0,2.0,2.0,4.0,3.0,Low,1,-27.567714,153.069754
30.025,6.26,162.7,34.8,5,25.990373817294223,174.0,104.39999999999999,0,5.0,2.0,3.0,0.0,2.0,High,0,29.75768,-95.311675
-0.13,9.11,9.0,39.1,2,0.9879242723114465,78.2,117.30000000000001,1,2.0,2.0,1.0,4.0,1.0,Medium,2,22.499264,88.376078
84.96,7.09,74.7,53.6,2,10.535951289208338,107.2,53.6,0,7.0,0.0,2.0,1.0,1.0,Low,1,-1.345391,36.911639
26.65,6.26,86.0,27.4,2,13.737997223646609,54.8,109.6,0,7.0,3.0,2.0,4.0,3.0,Low,1,-34.092015,18.50636
75.23,7.62,20.5,66.3,5,2.6902851833527777,331.5,132.6,0,6.0,1.0,1.0,1.0,4.0,Low,1,37.973256,23.752313
95.78,10.3,84.3,58.2,2,8.184458073341675,116.4,174.60000000000002,0,7.0,2.0,0.0,2.0,1.0,Low,1,21.155727,105.927384
63.61,5.62,61.0,40.3,2,10.854073213392859,80.6,161.2,0,5.0,3.0,0.0,1.0,4.0,Low,1,-27.497276,153.009722
20.54,6.69,153.2,42.4,50,22.899816293249188,2120.0,0.0,0,1.0,4.0,1.0,0.0,3.0,Low,1,37.584677,127.063875
64.25,6.75,166.7,27.5,10,24.696259709244874,275.0,82.5,0,2.0,2.0,3.0,0.0,0.0,Low,1,35.682099,139.728964
30.025,4.83,112.9,20.9,2,23.374692806019038,41.8,41.8,0,1.0,1.0,2.0,1.0,3.0,Low,1,13.037432,77.493175
57.71,3.94,299.2,33.9,5,75.93889355610773,169.5,67.8,0,6.0,1.0,4.0,1.0,3.0,Low,1,41.963134,12.411697
23.92,8.33,1.3,27.8,10,0.156062237620363,278.0,27.8,0,7.0,0.0,3.0,4.0,3.0,Low,1,-34.640374,-58.35115
33.21,8.38,31.6,79.6,25,3.7708785550375237,1989.9999999999998,0.0,0,6.0,4.0,1.0,3.0,2.0,Low,1,20.984998,105.793996
56.0,4.44,80.8,43.1,2,18.198157211357632,86.2,129.3,0,0.0,2.0,3.0,1.0,4.0,Low,1,34.740562,135.469263
30.025,10.3,339.7749999999993,51.9,5,49.66985468946147,259.5,155.7,0,7.0,2.0,3.0,1.0,4.0,Medium,2,37.772098,23.641188
37.21,8.94,38.4,38.8,10,4.295297208839812,388.0,77.6,0,7.0,1.0,2.0,4.0,1.0,Low,1,24.889946,121.60109
30.025,7.47,49.6,42.0,2,6.639884016219524,84.0,84.0,0,6.0,1.0,0.0,3.0,3.0,Low,1,31.170739,121.54174
10.54,9.32,18.8,27.4,10,2.017165217633887,274.0,109.6,0,7.0,3.0,1.0,1.0,1.0,Low,1,-33.781413,151.287487
1.07,6.44,88.6,37.7,5,13.757742612200913,188.5,150.8,1,7.0,3.0,1.0,0.0,2.0,High,0,22.283314,114.260761
9.54,1.55,183.0,30.3,25,118.06375442739078,757.5,30.3,0,1.0,0.0,0.0,2.0,3.0,Medium,2,-6.324934,106.859177
34.01,8.16,67.1,36.3,25,8.223029138444684,907.4999999999999,72.6,0,6.0,1.0,1.0,0.0,4.0,Low,1,55.821219,12.667444
9.44,4.07,116.1,68.9,5,28.525728438013665,344.5,275.6,0,7.0,3.0,0.0,3.0,0.0,High,0,35.584399,139.665241
11.01,6.59,302.2,32.2,10,45.857290049635736,322.0,0.0,0,1.0,4.0,0.0,1.0,3.0,Low,1,35.57812,139.625853
30.025,4.81,330.8,28.8,5,68.7732457936678,144.0,28.8,0,0.0,0.0,3.0,0.0,1.0,Low,1,19.404352,-99.113316
30.025,1.71,141.6,94.4,2,82.80653329512693,188.8,188.8,0,8.0,1.0,0.0,4.0,4.0,High,0,39.958243,-75.300662
39.63,7.78,146.8,11.8,10,18.868870348495697,118.0,47.2,0,6.0,3.0,4.0,0.0,1.0,Low,1,-12.031356,-76.950794
7.31,5.92,41.4,32.6,5,6.9932314303523135,163.0,130.4,0,0.0,3.0,0.0,0.0,0.0,Medium,2,-27.505958,152.986253
30.025,2.07,308.9,25.9,5,149.22633223994086,129.5,0.0,0,1.0,4.0,1.0,0.0,3.0,Medium,2,38.028353,23.846257
14.12,6.9,5.3,38.3,10,0.7681148288190887,383.0,114.89999999999999,0,0.0,2.0,1.0,1.0,0.0,Low,1,6.892359,79.835083
30.025,2.5,71.6,100.1,50,28.639885440458237,5005.0,300.29999999999995,0,6.0,2.0,3.0,0.0,1.0,High,0,23.854322,90.467371
19.34,2.75,45.1,68.8,2,16.399940363853222,137.6,275.2,0,6.0,3.0,1.0,1.0,1.0,Medium,2,52.511767,4.849415
17.48,6.68,339.7749999999993,87.2,50,61.36218358954553,4360.0,348.8,0,2.0,3.0,3.0,3.0,3.0,High,0,13.085968,80.268848
32.51,10.62,38.9,36.5,5,3.662896739268607,182.5,36.5,0,2.0,0.0,2.0,1.0,1.0,Low,1,40.061779,-75.132898
0.14,4.98,65.0,117.4,50,13.052182626139304,5870.0,0.0,1,2.0,4.0,2.0,3.0,4.0,High,0,22.334683,114.229712
72.68,8.88,236.2,23.6,2,26.599069145192402,47.2,47.2,0,3.0,1.0,2.0,1.0,1.0,Low,1,53.597784,10.033657
38.61,7.44,193.1,28.2,2,25.95426619050243,56.4,84.6,0,7.0,2.0,3.0,2.0,1.0,Low,1,23.697673,90.424359
92.33,6.26,227.5,62.7,25,36.34179498115818,1567.5,62.7,0,0.0,0.0,4.0,1.0,4.0,Low,1,37.886633,23.751232
5.06,11.25,44.6,58.2,5,3.9644409204969597,291.0,58.2,0,7.0,0.0,0.0,1.0,3.0,Medium,2,14.606947,120.99373
88.33,3.78,110.3,18.6,50,29.17981698461115,930.0000000000001,18.6,0,7.0,0.0,3.0,2.0,1.0,Low,1,45.433994,-73.484913
77.35,6.26,242.5,64.0,25,38.73795728760817,1600.0,192.0,0,0.0,2.0,3.0,3.0,1.0,Low,1,35.617194,139.668548
57.29,4.33,82.4,27.9,5,19.0299791455447,139.5,0.0,0,7.0,4.0,3.0,1.0,1.0,Low,1,55.603629,12.561082
0.82,4.02,235.5,19.8,2,58.581943826010395,39.6,59.400000000000006,1,6.0,2.0,3.0,1.0,1.0,Medium,2,22.502441,88.388195
1.6,1.37,339.7749999999993,43.5,5,298.17300603645225,217.5,174.0,1,1.0,3.0,1.0,3.0,1.0,High,0,55.627448,12.49886
16.51,3.27,221.3,17.2,2,67.67563401946784,34.4,17.2,0,1.0,0.0,0.0,1.0,0.0,Low,1,24.656836,46.608665
18.66,5.52,59.8,39.1,5,10.833313707765024,195.5,39.1,0,6.0,0.0,0.0,1.0,1.0,Low,1,25.765581,-80.161092
15.05,4.53,134.1,44.8,5,29.60258365875572,224.0,179.2,0,7.0,3.0,2.0,4.0,1.0,Low,1,-22.801091,-43.109419
9.06,6.32,34.0,28.8,5,5.379738323198856,144.0,57.6,0,6.0,1.0,0.0,3.0,0.0,Low,1,52.016854,4.38432
14.63,4.42,92.9,66.6,2,21.01805199535748,133.2,133.2,0,6.0,1.0,2.0,1.0,3.0,Low,1,5.490684,-0.111516
6.41,6.26,123.3,98.1,10,19.696454159018916,981.0,0.0,0,7.0,4.0,2.0,0.0,4.0,High,0,25.7595,-80.078609
71.9,7.87,81.9,48.3,50,10.406594146640222,2415.0,0.0,0,2.0,4.0,1.0,1.0,4.0,Low,1,18.507924,73.874058
30.025,3.28,91.4,32.5,2,27.865768701924694,65.0,65.0,0,7.0,1.0,3.0,1.0,1.0,Medium,2,12.967102,77.489353
30.025,1.45,278.3,93.7,50,191.9297108295805,4685.0,374.8,0,8.0,3.0,2.0,0.0,1.0,High,0,19.048205,72.85632
15.46,4.29,88.5,86.6,50,20.629322542371696,4330.0,259.79999999999995,0,7.0,2.0,0.0,0.0,1.0,High,0,5.561875,-0.143218
66.2,7.49,58.1,17.5,5,7.756998989320442,87.5,70.0,0,0.0,3.0,0.0,1.0,4.0,Low,1,19.395111,-99.043339
13.38,5.17,97.1,61.7,5,18.781395006972907,308.5,0.0,0,6.0,4.0,2.0,1.0,4.0,Low,1,5.653046,-0.213407
10.14,7.89,116.5,70.5,50,14.765507268051627,3525.0,141.0,0,7.0,1.0,3.0,1.0,0.0,Low,1,19.236164,72.851375
16.4,3.84,107.1,107.5,10,27.890552368353205,1075.0,322.5,0,6.0,2.0,3.0,0.0,3.0,High,0,-22.92871,-43.132041
85.18,4.88,144.8,28.5,25,29.672070344118154,712.5,28.5,0,4.0,0.0,1.0,1.0,0.0,Low,1,37.610638,127.014758
30.025,8.79,53.9,22.3,10,6.131961169554984,223.0,66.9,0,7.0,2.0,0.0,1.0,3.0,Low,1,19.439423,-99.155878
85.99,3.37,339.7749999999993,135.8,50,111.3943282067412,6790.000000000001,407.40000000000003,0,4.0,2.0,1.0,1.0,3.0,High,0,23.877002,90.544941
25.32,5.18,91.4,28.6,10,17.644753581556795,286.0,57.2,0,6.0,1.0,1.0,1.0,2.0,Low,1,19.306104,-99.205012
52.63,4.14,29.6,51.0,2,7.14974118420004,102.0,51.0,0,2.0,0.0,2.0,1.0,3.0,Low,1,37.947578,23.700362
101.31,8.31,64.8,38.2,10,7.79782455135433,382.0,38.2,0,7.0,0.0,0.0,1.0,1.0,Low,1,39.982121,-75.17028
30.025,7.22,183.6,27.8,25,25.429327660210998,695.0,55.6,0,1.0,1.0,1.0,0.0,1.0,Medium,2,39.945637,-75.086163
